planner,suite,domain,instance,ipc,status,validated,plan_length,makespan,parse_seconds,solve_seconds,total_seconds,peak_memory_mb,reason
PLASPPlanner-seq,numeric-domains,petri-net,prob08-4,,TIMEOUT,,,,0.196,,1856.308,1164.92,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,petri-net,prob09-1,,TIMEOUT,,,,0.111,,1803.754,263.03,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,petri-net,prob09-2,,TIMEOUT,,,,0.114,,1803.692,255.61,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,petri-net,prob09-3,,TIMEOUT,,,,0.108,,1803.672,253.66,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,petri-net,prob09-4,,TIMEOUT,,,,0.12,,1803.827,243.06,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,petri-net,prob10-1,,TIMEOUT,,,,0.115,,1803.551,264.68,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,petri-net,prob10-2,,TIMEOUT,,,,0.115,,1803.814,247.41,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,petri-net,prob10-3,,TIMEOUT,,,,0.114,,1803.534,241.35,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,petri-net,prob10-4,,TIMEOUT,,,,0.11,,1803.678,238.88,Hit the task time limit.
PLASPPlanner-seq,numeric-domains,petrobras,2_2,,MEMOUT,,,,0.396,,112.968,7165.77,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,2_4,,MEMOUT,,,,0.373,,113.105,7171.17,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,2_8,,MEMOUT,,,,0.388,,116.247,7170.71,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,2_F,,MEMOUT,,,,0.412,,112.221,7191.34,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,4_4,,MEMOUT,,,,0.395,,150.939,7342.19,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,4_8,,MEMOUT,,,,0.413,,146.78,7343.51,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,4_F,,MEMOUT,,,,0.4,,144.793,7348.18,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,8_8,,MEMOUT,,,,0.451,,99.913,6985.04,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,8_F,,MEMOUT,,,,0.445,,99.743,7012.73,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_A1,,SOLVED,True,5,,0.402,36.654,38.214,3266.04,
PLASPPlanner-seq,numeric-domains,petrobras,bartak_A10,,MEMOUT,,,,0.435,,142.269,6072.99,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_A11,,MEMOUT,,,,0.403,,143.852,6063.85,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_A12,,MEMOUT,,,,0.415,,143.473,6076.91,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_A13,,MEMOUT,,,,0.379,,143.863,6078.15,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_A14,,MEMOUT,,,,0.418,,143.753,6087.71,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_A15,,MEMOUT,,,,0.425,,143.993,6091.27,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_A2,,MEMOUT,,,,0.405,,137.964,6021.76,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_A3,,MEMOUT,,,,0.392,,142.951,6052.05,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_A4,,MEMOUT,,,,0.391,,142.038,6058.96,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_A5,,MEMOUT,,,,0.402,,140.891,6053.45,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_A6,,MEMOUT,,,,0.405,,141.745,6057.07,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_A7,,MEMOUT,,,,0.401,,141.661,6055.92,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_A8,,MEMOUT,,,,0.396,,142.758,6065.78,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_A9,,MEMOUT,,,,0.414,,120.759,5517.91,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_B1,,MEMOUT,,,,0.424,,97.737,7647.58,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_B10,,MEMOUT,,,,0.451,,129.379,5632.53,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_B11,,MEMOUT,,,,0.448,,137.587,5638.13,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_B12,,MEMOUT,,,,0.45,,135.64,5639.24,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_B13,,MEMOUT,,,,0.456,,133.121,5644.99,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_B14,,MEMOUT,,,,0.443,,133.054,5651.41,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_B15,,MEMOUT,,,,0.463,,134.911,5651.52,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_B2,,MEMOUT,,,,0.417,,135.049,5599.11,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_B3,,MEMOUT,,,,0.444,,131.431,5609.4,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_B4,,MEMOUT,,,,0.436,,128.282,5615.39,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_B5,,MEMOUT,,,,0.447,,130.839,5615.93,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_B6,,MEMOUT,,,,0.439,,130.844,5618.75,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_B7,,MEMOUT,,,,0.453,,136.034,5621.48,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_B8,,MEMOUT,,,,0.431,,133.446,5626.07,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_B9,,MEMOUT,,,,0.431,,92.0,7657.19,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_C1,,MEMOUT,,,,0.426,,96.628,7661.92,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_C10,,MEMOUT,,,,0.464,,125.57,5643.18,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_C11,,MEMOUT,,,,0.453,,128.776,5649.41,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_C12,,MEMOUT,,,,0.454,,130.146,5652.72,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_C13,,MEMOUT,,,,0.462,,129.65,5655.88,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_C14,,MEMOUT,,,,0.463,,131.887,5662.17,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_C15,,MEMOUT,,,,0.477,,156.501,5667.11,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_C2,,MEMOUT,,,,0.433,,137.485,5619.97,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_C3,,MEMOUT,,,,0.445,,137.077,5621.33,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_C4,,MEMOUT,,,,0.434,,129.594,5621.63,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_C5,,MEMOUT,,,,0.445,,132.516,5629.21,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_C6,,MEMOUT,,,,0.444,,130.106,5637.43,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_C7,,MEMOUT,,,,0.416,,132.511,5639.59,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_C8,,MEMOUT,,,,0.422,,126.575,5641.11,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_C9,,MEMOUT,,,,0.459,,92.294,7660.25,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_D1,,MEMOUT,,,,0.466,,115.928,7649.58,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_D10,,MEMOUT,,,,0.502,,163.069,5559.48,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_D11,,MEMOUT,,,,0.472,,157.771,5563.15,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_D12,,MEMOUT,,,,0.453,,138.791,5570.04,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_D13,,MEMOUT,,,,0.472,,147.071,5567.91,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_D14,,MEMOUT,,,,0.467,,146.264,5577.47,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_D15,,MEMOUT,,,,0.487,,150.442,5583.94,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_D2,,MEMOUT,,,,0.474,,152.625,5531.38,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_D3,,MEMOUT,,,,0.458,,151.493,5538.57,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_D4,,MEMOUT,,,,0.46,,148.965,5539.33,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_D5,,MEMOUT,,,,0.488,,137.171,5545.45,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_D6,,MEMOUT,,,,0.47,,143.204,5541.14,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_D7,,MEMOUT,,,,0.472,,153.493,5549.05,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_D8,,MEMOUT,,,,0.483,,148.152,5558.45,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,bartak_D9,,MEMOUT,,,,0.479,,115.622,7657.02,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,petrobras,petrobras,,MEMOUT,,,,0.461,,165.708,5657.3,MemoryError under a 8192MB limit.
PLASPPlanner-seq,numeric-domains,planes,planes_1,,SOLVED,True,14,,0.093,460.511,461.797,711.14,
PLASPPlanner-seq,numeric-domains,planes,planes_10,,TIMEOUT,,,,0.118,,1802.621,1631.34,Hit the task time limit.
