track,planner,suite,domain,instance,ipc,status,validated,plan_length,makespan,parse_seconds,solve_seconds,total_seconds,peak_memory_mb,reason,time_limit,memory_limit,task_id
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f13-3,,TIMEOUT,,,,0.341,,1800.631,497.37,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f13-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f13-4,,TIMEOUT,,,,0.365,,1800.687,526.32,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f13-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f14-0,,TIMEOUT,,,,0.383,,1800.745,578.45,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f14-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f14-1,,TIMEOUT,,,,0.385,,1800.776,577.41,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f14-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f14-2,,TIMEOUT,,,,0.371,,1800.739,553.86,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f14-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f14-3,,TIMEOUT,,,,0.387,,1800.762,600.36,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f14-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f14-4,,TIMEOUT,,,,0.399,,1800.799,563.57,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f14-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f15-0,,TIMEOUT,,,,0.42,,1800.903,672.84,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f15-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f15-1,,TIMEOUT,,,,0.413,,1800.911,680.59,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f15-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f15-2,,TIMEOUT,,,,0.414,,1800.931,703.43,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f15-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f15-3,,TIMEOUT,,,,0.421,,1800.894,671.04,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f15-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f15-4,,TIMEOUT,,,,0.419,,1801.007,698.12,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f15-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f16-0,,TIMEOUT,,,,0.436,,1801.147,775.02,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f16-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f16-1,,TIMEOUT,,,,0.446,,1801.163,741.39,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f16-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f16-2,,TIMEOUT,,,,0.455,,1801.026,755.71,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f16-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f16-3,,TIMEOUT,,,,0.456,,1801.2,767.38,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f16-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f16-4,,TIMEOUT,,,,0.462,,1801.164,717.95,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f16-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f17-0,,TIMEOUT,,,,0.474,,1801.324,835.2,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f17-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f17-1,,TIMEOUT,,,,0.475,,1801.294,834.97,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f17-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f17-2,,TIMEOUT,,,,0.47,,1801.279,814.16,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f17-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f17-3,,TIMEOUT,,,,0.477,,1801.343,842.09,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f17-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f17-4,,TIMEOUT,,,,0.479,,1801.334,836.51,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f17-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f18-0,,TIMEOUT,,,,0.524,,1801.474,932.93,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f18-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f18-1,,TIMEOUT,,,,0.514,,1801.527,906.32,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f18-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f18-2,,TIMEOUT,,,,0.511,,1801.485,932.26,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f18-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f18-3,,TIMEOUT,,,,0.566,,1801.469,898.22,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f18-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f18-4,,TIMEOUT,,,,0.571,,1801.546,1006.56,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f18-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f19-0,,TIMEOUT,,,,0.608,,1801.838,1072.8,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f19-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f19-1,,TIMEOUT,,,,0.574,,1801.797,1019.7,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f19-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f19-2,,TIMEOUT,,,,0.577,,1801.8,1025.89,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f19-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f19-3,,TIMEOUT,,,,0.578,,1801.8,1031.79,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f19-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f19-4,,TIMEOUT,,,,0.623,,1801.931,1093.46,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f19-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f2-0,,SOLVED,True,6,,0.118,0.152,1.437,128.0,,1800,8192,classical-domains:miconic-fulladl:f2-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f2-1,,SOLVED,True,6,,0.116,0.148,1.398,124.0,,1800,8192,classical-domains:miconic-fulladl:f2-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f2-2,,SOLVED,True,6,,0.117,0.158,1.435,128.0,,1800,8192,classical-domains:miconic-fulladl:f2-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f2-3,,SOLVED,True,6,,0.116,0.151,1.46,126.0,,1800,8192,classical-domains:miconic-fulladl:f2-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f2-4,,SOLVED,True,6,,0.116,0.148,1.42,128.0,,1800,8192,classical-domains:miconic-fulladl:f2-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f20-0,,TIMEOUT,,,,0.621,,1802.262,1163.49,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f20-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f20-1,,TIMEOUT,,,,0.627,,1802.151,1232.7,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f20-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f20-2,,TIMEOUT,,,,0.635,,1802.329,1195.94,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f20-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f20-3,,MEMOUT,,,,0.637,,448.943,7638.99,MemoryError under a 8192MB limit.,1800,8192,classical-domains:miconic-fulladl:f20-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f20-4,,TIMEOUT,,,,0.644,,1802.15,1192.34,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f20-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f21-0,,TIMEOUT,,,,0.815,,1802.809,1633.75,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f21-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f21-1,,TIMEOUT,,,,0.815,,1802.381,1275.77,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f21-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f21-2,,TIMEOUT,,,,0.773,,1802.159,1276.1,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f21-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f21-3,,MEMOUT,,,,0.785,,532.025,7640.57,MemoryError under a 8192MB limit.,1800,8192,classical-domains:miconic-fulladl:f21-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f21-4,,TIMEOUT,,,,0.844,,1802.665,1413.07,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f21-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f22-0,,TIMEOUT,,,,0.875,,1802.632,1418.3,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f22-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f22-1,,TIMEOUT,,,,0.832,,1802.645,1419.71,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f22-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f22-2,,TIMEOUT,,,,0.777,,1802.799,1417.02,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f22-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f22-3,,TIMEOUT,,,,0.801,,1802.638,1418.12,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f22-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f22-4,,TIMEOUT,,,,0.82,,1802.756,1417.37,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f22-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f23-0,,TIMEOUT,,,,0.887,,1803.195,1616.95,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f23-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f23-1,,TIMEOUT,,,,0.852,,1803.065,1515.74,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f23-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f23-2,,TIMEOUT,,,,0.809,,1802.917,1515.95,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f23-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f23-3,,TIMEOUT,,,,0.795,,1803.078,1565.93,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f23-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f23-4,,TIMEOUT,,,,0.835,,1803.202,1567.2,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f23-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f24-0,,TIMEOUT,,,,0.84,,1803.504,1655.5,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f24-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f24-1,,TIMEOUT,,,,0.871,,1803.836,2006.88,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f24-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f24-2,,TIMEOUT,,,,0.844,,1803.581,1709.74,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f24-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f24-3,,TIMEOUT,,,,0.832,,1803.539,1707.62,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f24-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f24-4,,TIMEOUT,,,,0.84,,1803.378,1601.01,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f24-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f25-0,,TIMEOUT,,,,0.903,,1803.832,1999.47,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f25-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f25-1,,TIMEOUT,,,,0.851,,1803.868,1996.04,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f25-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f25-2,,TIMEOUT,,,,0.917,,1803.956,1987.36,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f25-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f25-3,,TIMEOUT,,,,0.882,,1803.977,1991.33,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f25-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f25-4,,TIMEOUT,,,,0.875,,1804.059,1989.07,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f25-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f26-0,,TIMEOUT,,,,0.962,,1804.49,2224.48,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f26-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f26-1,,TIMEOUT,,,,0.972,,1804.784,2563.45,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f26-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f26-2,,TIMEOUT,,,,0.956,,1804.618,2293.13,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f26-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f26-3,,TIMEOUT,,,,0.949,,1804.589,2292.09,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f26-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f26-4,,TIMEOUT,,,,0.968,,1804.285,2147.64,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f26-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f27-0,,TIMEOUT,,,,0.998,,1804.803,2331.36,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f27-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f27-1,,TIMEOUT,,,,1.007,,1805.071,2395.69,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f27-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f27-2,,MEMOUT,,,,1.016,,363.261,7586.3,MemoryError under a 8192MB limit.,1800,8192,classical-domains:miconic-fulladl:f27-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f27-3,,TIMEOUT,,,,1.001,,1805.45,2695.73,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f27-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f27-4,,TIMEOUT,,,,1.008,,1805.112,2402.09,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f27-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f28-0,,TIMEOUT,,,,1.073,,1805.641,2627.32,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f28-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f28-1,,TIMEOUT,,,,1.032,,1805.613,2627.36,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f28-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f28-2,,TIMEOUT,,,,1.075,,1805.442,2516.42,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f28-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f28-3,,TIMEOUT,,,,1.071,,1805.401,2513.39,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f28-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f28-4,,TIMEOUT,,,,1.064,,1805.486,2516.0,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f28-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f29-0,,TIMEOUT,,,,1.259,,1805.743,2650.89,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f29-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f29-1,,TIMEOUT,,,,1.273,,1806.007,2736.49,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f29-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f29-2,,TIMEOUT,,,,1.268,,1806.249,2945.81,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f29-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f29-3,,TIMEOUT,,,,1.288,,1805.725,2647.06,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f29-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f29-4,,TIMEOUT,,,,1.334,,1805.828,2740.13,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f29-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f3-0,,SOLVED,True,8,,0.122,0.224,1.528,130.0,,1800,8192,classical-domains:miconic-fulladl:f3-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f3-1,,SOLVED,True,10,,0.121,0.304,1.636,130.0,,1800,8192,classical-domains:miconic-fulladl:f3-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f3-2,,SOLVED,True,8,,0.121,0.223,1.528,130.0,,1800,8192,classical-domains:miconic-fulladl:f3-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f3-3,,SOLVED,True,9,,0.135,0.311,1.729,132.0,,1800,8192,classical-domains:miconic-fulladl:f3-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f3-4,,SOLVED,True,8,,0.134,0.274,1.676,130.0,,1800,8192,classical-domains:miconic-fulladl:f3-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f30-0,,TIMEOUT,,,,1.441,,1806.635,3184.31,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f30-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f30-1,,TIMEOUT,,,,1.681,,1804.759,3081.86,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f30-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f30-2,,MEMOUT,,,,1.537,,316.586,7632.31,MemoryError under a 8192MB limit.,1800,8192,classical-domains:miconic-fulladl:f30-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f30-3,,TIMEOUT,,,,1.554,,1804.718,3076.65,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f30-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f30-4,,TIMEOUT,,,,1.569,,1804.747,3075.43,Hit the task time limit.,1800,8192,classical-domains:miconic-fulladl:f30-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f4-0,,SOLVED,True,12,,0.221,0.937,2.449,136.0,,1800,8192,classical-domains:miconic-fulladl:f4-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f4-1,,SOLVED,True,11,,0.222,0.608,2.148,138.0,,1800,8192,classical-domains:miconic-fulladl:f4-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f4-2,,SOLVED,True,14,,0.222,2.301,3.831,142.0,,1800,8192,classical-domains:miconic-fulladl:f4-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f4-3,,SOLVED,True,14,,0.226,3.052,4.588,142.0,,1800,8192,classical-domains:miconic-fulladl:f4-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f4-4,,SOLVED,True,14,,0.199,3.08,4.536,144.0,,1800,8192,classical-domains:miconic-fulladl:f4-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f5-0,,SOLVED,True,16,,0.221,10.412,11.901,156.0,,1800,8192,classical-domains:miconic-fulladl:f5-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f5-1,,SOLVED,True,18,,0.223,69.068,70.59,168.91,,1800,8192,classical-domains:miconic-fulladl:f5-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f5-2,,SOLVED,True,13,,0.224,2.044,3.508,148.0,,1800,8192,classical-domains:miconic-fulladl:f5-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f5-3,,SOLVED,True,15,,0.226,8.298,9.785,154.0,,1800,8192,classical-domains:miconic-fulladl:f5-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f5-4,,SOLVED,True,12,,0.23,0.921,2.392,144.0,,1800,8192,classical-domains:miconic-fulladl:f5-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f6-0,,SOLVED,True,17,,0.233,37.022,38.547,176.09,,1800,8192,classical-domains:miconic-fulladl:f6-0
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f6-1,,SOLVED,True,14,,0.236,6.72,8.295,162.2,,1800,8192,classical-domains:miconic-fulladl:f6-1
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f6-2,,SOLVED,True,18,,0.238,164.878,166.488,189.13,,1800,8192,classical-domains:miconic-fulladl:f6-2
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f6-3,,SOLVED,True,16,,0.238,27.206,28.817,173.7,,1800,8192,classical-domains:miconic-fulladl:f6-3
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f6-4,,SOLVED,True,14,,0.237,6.617,8.196,162.62,,1800,8192,classical-domains:miconic-fulladl:f6-4
classical,PLASPPlanner-seq,classical-domains,miconic-fulladl,f7-0,,SOLVED,True,19,,0.214,552.101,553.667,224.19,,1800,8192,classical-domains:miconic-fulladl:f7-0
